HP 4 3.686274 294.400000 1.252131
HP 4 3.778242 294.400000 1.283370
HP 4 3.659099 294.400000 1.242901
HP 4 3.535894 294.400000 1.201051
HP 4 3.829910 294.400000 1.300921
HP 4 3.618571 294.400000 1.229134
HP 4 3.532504 294.400000 1.199900
HP 4 3.809491 294.400000 1.293985
HP 4 3.759970 294.400000 1.277164
HP 4 3.576406 294.400000 1.214812
HP 4 3.748663 294.400000 1.273323
HP 4 3.753597 294.400000 1.274999
HP 4 3.612185 294.400000 1.226965
