QP 4 6.818165 588.800000 1.157976
QP 4 6.760884 588.800000 1.148248
QP 4 6.308746 588.800000 1.071458
QP 4 6.905324 588.800000 1.172779
QP 4 6.413245 588.800000 1.089206
QP 4 6.806855 588.800000 1.156056
QP 4 6.771781 588.800000 1.150099
QP 4 6.412507 588.800000 1.089081
